url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,4473,A Prayer for Owen Meany,,John Irving,4.23,292067.0,292067.0,637.0,1989.0,False,"Fiction, Classics, Contemporary, Literature, Novels, Literary Fiction, Historical, Historical Fiction, Young Adult, Coming Of Age, Adult Fiction, Literature, American",0,"Gravesend, New Hampshire, Toronto, Ontario"
https://www.goodreads.com/book/show/153747.Moby_Dick_or_the_Whale,153747,"Moby-Dick or, the Whale",2.0,Herman Melville,3.51,491917.0,491917.0,654.0,1851.0,False,"Classics, Fiction, Literature, Adventure, Novels, Historical, Historical Fiction, Literature, American, Literature, 19th Century, Classics, Classic Literature, Audiobook","Audie Award for Solo Narration - Male (2006), Премія імені Максима Рильського (1991)","Nantucket Island, Massachusetts, Pacific Ocean, Atlantic Ocean, New Bedford, Massachusetts"
https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,6,Harry Potter and the Goblet of Fire,9.0,J.K. Rowling,4.56,2749580.0,2749580.0,734.0,2000.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Childrens, Adventure, Childrens, Middle Grade, Audiobook, Classics, Science Fiction Fantasy","Hugo Award for Best Novel (2001), Mythopoeic Fantasy Award for Children's Literature (2008), Publieksprijs voor het Nederlandse Boek (2001), Audie Award for Solo Narration - Male (2001), West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (2001), Golden Archer Award for Middle/Junior High (2002), Indian Paintbrush Book Award (2002), Deutscher Bücherpreis for Publikumspreis, Corine Internationaler Buchpreis for Kinder- und Jugendbuch (2001)","Hogwarts School of Witchcraft and Wizardry, Scotland, United Kingdom"
https://www.goodreads.com/book/show/4989.The_Red_Tent,4989,The Red Tent,2.0,Anita Diamant,4.18,534235.0,534235.0,324.0,1997.0,False,"Historical, Historical Fiction, Fiction, Historical, Religion, Book Club, Feminism, Adult, Adult Fiction, Womens, Novels","Book Sense Book of the Year Award for Adult Fiction (2001), Boston Author's Club Award (1998)",
https://www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees,37435,The Secret Life of Bees,5.0,Sue Monk Kidd,4.06,1149402.0,1149402.0,302.0,2001.0,False,"Fiction, Historical, Historical Fiction, Young Adult, Classics, Adult Fiction, Historical, Contemporary, Adult, Young Adult, Coming Of Age, Novels","Orange Prize Nominee for Fiction Longlist (2002), Book Sense Book of the Year Award for Paperback (2004), Lincoln Award Nominee (2005), Missouri Gateway Readers Award Nominee (2005), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)","United States of America, South Carolina, Tiburon, South Carolina"
https://www.goodreads.com/book/show/7171637-clockwork-angel,7171637,Clockwork Angel,8.0,Cassandra Clare,4.31,709440.0,709440.0,479.0,,True,"Fantasy, Young Adult, Romance, Fantasy, Paranormal, Science Fiction, Steampunk, Historical, Historical Fiction, Fiction, Fantasy, Urban Fantasy, Paranormal, Vampires, Paranormal, Angels","RITA Award by Romance Writers of America Nominee for Young Adult Romance (2011), Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2010), The Inky Awards for Silver Inky (2011), Lincoln Award Nominee (2013), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book and for Goodreads Author (2010), The Inky Awards Shortlist for Silver Inky (2011), Oklahoma Sequoyah Award for High School (2013), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2010)","London, England"
https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,1,Harry Potter and the Half-Blood Prince,3.0,J.K. Rowling,4.57,2575050.0,2575050.0,652.0,2005.0,True,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Childrens, Adventure, Audiobook, Childrens, Middle Grade, Classics, Science Fiction Fantasy","Locus Award Nominee for Best Young Adult Novel (2006), Audie Award for Audiobook of the Year (2006), British Book of the Year (2006)","Hogwarts School of Witchcraft and Wizardry, England"
https://www.goodreads.com/book/show/16299.And_Then_There_Were_None,16299,And Then There Were None,,Agatha Christie,4.26,901799.0,901799.0,264.0,1939.0,False,"Mystery, Classics, Fiction, Mystery, Crime, Thriller, Thriller, Mystery Thriller, Audiobook, Adult, Suspense, Novels",0,"United Kingdom, Devon Coast, England, Devon, England"
https://www.goodreads.com/book/show/49552.The_Stranger,49552,The Stranger,1.0,Albert Camus,3.99,755397.0,755397.0,123.0,1942.0,False,"Classics, Fiction, Philosophy, Cultural, France, Literature, Novels, European Literature, French Literature, Academic, School, Literature, 20th Century, Literary Fiction",PEN Translation Prize for Matthew Ward (1989),Algeria
https://www.goodreads.com/book/show/2187.Middlesex,2187,Middlesex,6.0,Jeffrey Eugenides,4.01,593832.0,593832.0,529.0,2002.0,False,"Fiction, Historical, Historical Fiction, Contemporary, LGBT, Literary Fiction, Novels, Classics, Literature, GLBT, Queer, Adult","Pulitzer Prize for Fiction (2003), James Tait Black Memorial Prize Nominee for Fiction (2003), Ambassador Book Award for Fiction (2003), Audie Award for Fiction, Unabridged (2003), National Book Critics Circle Award Nominee for Fiction (2002)","Bursa, Izmir, Detroit, Michigan, Berlin"
