url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/9736930-before-i-go-to-sleep,9736930,Before I Go to Sleep,9,S.J. Watson,3.89,301418.0,301418.0,359.0,2011.0,False,"Fiction, Thriller, Mystery, Suspense, Thriller, Mystery Thriller, Mystery, Crime, Thriller, Psychological Thriller, Adult, Contemporary, Adult Fiction","Barry Award Nominee for Best First Novel (2012), Macavity Award Nominee for Best First Mystery Novel (2012), Anthony Award Nominee for Best First Novel (2012), CWA New Blood Dagger (2011), CWA Ian Fleming Steel Dagger Nominee (2011), Galaxy National Book Award for Crime & Thriller of the Year (2011), Prix SNCF du polar for Roman (2012), Goodreads Choice Award Nominee for Mystery & Thriller (2011), Theakston Old Peculier Crime Novel of the Year Nominee for Shortlist (2012)",Crouch End
https://www.goodreads.com/book/show/54775299-the-present,54775299,The Present,0,Kenneth   Thomas,4.32,6365.0,6365.0,200.0,2020.0,True,"Science Fiction, Science Fiction, Dystopia, Fiction, Science Fiction, Cyberpunk, Action, European Literature, British Literature, Young Adult, Fantasy, Apocalyptic, Post Apocalyptic, Thriller",,
https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,60792,The Accidental Tourist,4,Anne Tyler,3.9,100759.0,100759.0,352.0,1985.0,False,"Fiction, Contemporary, Literary Fiction, Romance, Novels, Adult Fiction, Literature, Literature, American, Classics, Adult","Pulitzer Prize Nominee for Fiction (1986), Ambassador Book Award for Fiction (1986), Los Angeles Times Book Prize Nominee for Fiction (1985), National Book Critics Circle Award for Fiction (1985)","Baltimore, Maryland, London, England"
https://www.goodreads.com/book/show/13643567-the-evolution-of-mara-dyer,13643567,The Evolution of Mara Dyer,0,Michelle Hodkin,4.26,87609.0,87609.0,545.0,2012.0,True,"Young Adult, Fantasy, Paranormal, Fantasy, Romance, Mystery, Fantasy, Supernatural, Fiction, Thriller, Horror, Romance, Paranormal Romance",,
https://www.goodreads.com/book/show/19494.The_Spy_Who_Came_In_from_the_Cold,19494,The Spy Who Came In from the Cold,4,John le Carré,4.06,86147.0,86147.0,224.0,1963.0,True,"Fiction, Thriller, Mystery, Spy Thriller, Espionage, Classics, Suspense, Mystery, Crime, Novels, Thriller, Mystery Thriller, Drama","Somerset Maugham Award (1964), Edgar Award for Best Novel (1965), CWA Gold Dagger Award for Fiction (1963), The CWA Dagger of Daggers (2005)",Berlin
https://www.goodreads.com/book/show/44575575-pleasant-day,44575575,Pleasant Day,0,Vera Jane Cook,4.32,5679.0,5679.0,,2015.0,False,"Contemporary, Drama, Book Club, Fiction, Novels, Epic",,
https://www.goodreads.com/book/show/59960.Batman,59960,Batman: The Dark Knight Returns,0,Frank Miller,4.26,165482.0,165482.0,197.0,1986.0,True,"Sequential Art, Comics, Sequential Art, Graphic Novels, Dc Comics, Batman, Fiction, Graphic Novels Comics, Comics, Comic Book, Superheroes, Dc Comics, Comics, Superheroes, Fantasy, Mystery, Crime",,United States of America
https://www.goodreads.com/book/show/25402194-the-choice,25402194,The Choice,0,Nicholas Sparks,4.0,155514.0,155514.0,325.0,2007.0,False,"Romance, Fiction, Womens Fiction, Chick Lit, Contemporary, Adult, Adult Fiction, Romance, Contemporary Romance, Drama, Love, Audiobook",,North Carolina
https://www.goodreads.com/book/show/35959740-circe,35959740,Circe,5,Madeline Miller,4.26,428892.0,428892.0,393.0,2018.0,False,"Fantasy, Fiction, Fantasy, Mythology, Historical, Historical Fiction, Audiobook, Retellings, Historical, Adult, Mythology, Greek Mythology, Fantasy, Magic","Mythopoeic Fantasy Award Nominee for Adult Literature (2019), ALA Alex Award (2019), Women's Prize for Fiction Nominee (2019), The Kitschies for Red Tentacle (Best Novel) (2019), Goodreads Choice Award for Fantasy (2018)","Aeaea, Ancient Greece, Greece"
https://www.goodreads.com/book/show/162085.Pretty_Little_Liars,162085,Pretty Little Liars,0,Sara Shepard,3.87,188116.0,188116.0,286.0,2006.0,True,"Young Adult, Mystery, Contemporary, Fiction, Romance, Womens Fiction, Chick Lit, Young Adult, Teen, Thriller, Realistic Fiction, Drama",,"Rosewood, Pennsylvania"
