url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place
https://www.goodreads.com/book/show/7669.Timeline,7669,Timeline,0,Michael Crichton,3.85,195442.0,195442.0,489.0,1999.0,False,"Science Fiction, Fiction, Thriller, Science Fiction, Time Travel, Historical, Historical Fiction, Fantasy, Adventure, Historical, Science Fiction Fantasy, Suspense",,France
https://www.goodreads.com/book/show/30043.A_River_Runs_Through_it_and_Other_Stories,30043,A River Runs Through it and Other Stories,0,Norman Maclean,4.18,22767.0,22767.0,217.0,1976.0,False,"Fiction, Short Stories, Classics, Literature, Environment, Nature, Historical, Historical Fiction, Literary Fiction, Westerns, Novels, Literature, American",,"Missoula, Montana"
https://www.goodreads.com/book/show/27822.Eugene_Onegin,27822,Eugene Onegin,0,Alexander Pushkin,4.1,53387.0,53387.0,240.0,1833.0,False,"Classics, Poetry, Cultural, Russia, Fiction, Literature, Russian Literature, Literature, Literature, 19th Century, Romance, Novels, Academic, School",,"St. Petersburg, Russia, Russia, Moscow"
https://www.goodreads.com/book/show/2722413-evernight,2722413,Evernight,0,Claudia Gray,3.64,78956.0,78956.0,327.0,2008.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Romance, Paranormal Romance, Fantasy, Supernatural, Fantasy, Urban Fantasy, Fiction, Young Adult, Teen",,United States of America
https://www.goodreads.com/book/show/8652190-awakened,8652190,Awakened,1,P.C. Cast,3.99,130093.0,130093.0,290.0,2011.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Romance, Paranormal Romance, Fiction, Fantasy, Urban Fantasy, Fantasy, Magic",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Favorite Book (2011),"Isle of Skye, Scotland, Tulsa, Oklahoma"
https://www.goodreads.com/book/show/2794.The_Crying_of_Lot_49,2794,The Crying of Lot 49,1,Thomas Pynchon,3.69,74887.0,74887.0,152.0,1966.0,False,"Fiction, Classics, Literature, Novels, Literature, American, Mystery, Literary Fiction, Literature, 20th Century, Contemporary, The United States Of America",Rosenthal Family Foundation Award (1967),"California, Los Angeles, California"
https://www.goodreads.com/book/show/15760001-on-dublin-street,15760001,On Dublin Street,1,Samantha Young,4.2,173652.0,173652.0,372.0,2012.0,True,"Romance, New Adult, Contemporary, Romance, Contemporary Romance, Adult, Adult Fiction, Erotica, Fiction, Womens Fiction, Chick Lit, Romance, Erotic Romance, Adult Fiction",Goodreads Choice Award Nominee for Romance and for Goodreads Author (2012),"Edinburgh, Scotland"
https://www.goodreads.com/book/show/21484.The_Winds_of_War,21484,The Winds of War,0,Herman Wouk,4.36,52637.0,52637.0,896.0,1971.0,True,"Historical, Historical Fiction, Fiction, War, War, World War II, Historical, Classics, War, Military Fiction, Audiobook, Novels, Literature",,"Berlin, Washington, D.C., Hawaii, Germany, Italy, Atlantic Ocean, Pearl Harbor, Hawaii, Manila, Siena"
https://www.goodreads.com/book/show/26032825-the-cruel-prince,26032825,The Cruel Prince,3,Holly Black,4.1,300325.0,300325.0,370.0,2018.0,True,"Fantasy, Young Adult, Romance, Young Adult, Young Adult Fantasy, Fairies, Fae, Fiction, Fantasy, Magic, Audiobook, Paranormal, Fairies, Fantasy, Paranormal","Locus Award Nominee for Young Adult Book (2019), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2018), Lodestar Award Nominee (2019)",
https://www.goodreads.com/book/show/28009303-dodging-satan,28009303,"Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood",2,Kathleen Zamboni McCormick,4.29,6216.0,6216.0,191.0,2015.0,False,"Contemporary, Drama, Fiction, Book Club, Novels, Epic","International Rubery Book Award Nominee (2020), Independent Press Award for Humor & Wit (2020)",
https://www.goodreads.com/book/show/5932.Twenty_Love_Poems_and_a_Song_of_Despair,5932,Twenty Love Poems and a Song of Despair,0,Pablo Neruda,4.26,55530.0,55530.0,60.0,1924.0,False,"Poetry, Classics, Romance, European Literature, Spanish Literature, Fiction, Cultural, Latin American, Literature, Literature, 20th Century, Literature, Latin American Literature, Nobel Prize",,
